head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Dmitri Shostakovich,place of death,Moscow,1,Q80135,P20,Q649,What is the relationship between 'Dmitri Shostakovich' and 'Moscow'?,'Dmitri Shostakovich' [place of birth] 'Moscow',['place of birth'],place of death,"['True. Reason: Dmitri Shostakovich was indeed born in St. Petersburg, Russia, rather than in Moscow.']"
Maxim Gorki,residence,Saint Petersburg,1,Q12706,P551,Q656,What is the relationship between 'Maxim Gorki' and 'Saint Petersburg'?,'Maxim Gorki' [place of birth] 'Saint Petersburg',['place of birth'],residence,"['True. Reason: Maxim Gorki, the Russian writer, was indeed born in Saint Petersburg, Russia.']"
Lucio Dalla,country of citizenship,Brazil,0,Q167546,P27,Q155,What is the relationship between 'Lucio Dalla' and 'Brazil'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Saint Lucia,official language,Hebrew,0,Q760,P37,Q9288,What is the relationship between 'Saint Lucia' and 'Hebrew'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ernst Curtius,place of death,Berlin,1,Q61407,P20,Q64,What is the relationship between 'Ernst Curtius' and 'Berlin'?,'Ernst Curtius' [place of birth] 'Berlin',['place of birth'],place of death,['True. Reason: Ernst Curtius was indeed born in Berlin according to historical records.']
Felix Mendelssohn,"languages spoken, written, or signed",French,1,Q46096,P1412,Q150,What is the relationship between 'Felix Mendelssohn' and 'French'?,"'Felix Mendelssohn' [languages spoken, written, or signed] 'French'","['languages spoken, written, or signed']","languages spoken, written, or signed","['False. Reason: Felix Mendelssohn was a German composer, so it is unlikely that he spoke, wrote, or signed French as his primary language.']"
Alicia Keys,"languages spoken, written, or signed",Spanish,0,Q121507,P1412,Q1321,What is the relationship between 'Alicia Keys' and 'Spanish'?,"'Alicia Keys' [languages spoken, written, or signed] 'Spanish'","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Alicia Keys is known for being a singer, songwriter, and actress from the United States. While she may know some basics of Spanish, it is not commonly known or a prominent feature of her career.']"
Sergey Lazarev,country of citizenship,Russia,1,Q381884,P27,Q159,What is the relationship between 'Sergey Lazarev' and 'Russia'?,'Sergey Lazarev' [country of citizenship] 'Russia',['country of citizenship'],country of citizenship,"['True. Reason: Sergey Lazarev is a Russian singer and actor, so it is logical to assume that he is a citizen of Russia.']"
Natasha Shneider,country of citizenship,Iran,0,Q432421,P27,Q794,What is the relationship between 'Natasha Shneider' and 'Iran'?,'Natasha Shneider' [country of citizenship] 'Iran',['country of citizenship'],relationship is ambiguous,['False. Reason: Natasha Shneider was born in Russia and later became a naturalized citizen of the United States. She did not have Iranian citizenship.']
Will Smith,residence,Los Angeles,1,Q40096,P551,Q65,What is the relationship between 'Will Smith' and 'Los Angeles'?,'Will Smith' [residence] 'Los Angeles',['residence'],residence,"[""False. Reason: Will Smith's primary residence is not necessarily in Los Angeles. While he may own property or have a residence in Los Angeles, he also has other properties in different locations.""]"
Namibia,diplomatic relation,Malaysia,1,Q1030,P530,Q833,What is the relationship between 'Namibia' and 'Malaysia'?,'Namibia' [diplomatic relation] 'Malaysia',['diplomatic relation'],diplomatic relation,['False. Reason: It is unlikely that Namibia and Malaysia have a direct diplomatic relationship as they are geographically distant countries and not known to have significant historical or political connections that would warrant formal diplomatic relations.']
Jimmy Buffett,genre,pop music,1,Q726071,P136,Q37073,What is the relationship between 'Jimmy Buffett' and 'pop music'?,Relationship is ambiguous,['relationship is ambiguous'],genre,['relationship is ambiguous']
"Washington, D.C.",country,Great Britain,0,Q61,P17,Q161885,"What is the relationship between 'Washington, D.C.' and 'Great Britain'?","'Washington, D.C.' [diplomatic relation] 'Great Britain'",['diplomatic relation'],relationship is ambiguous,"['False. Reason: Washington, D.C. is the capital of the United States and not a country itself. Therefore, it cannot hold diplomatic relations with other countries like Great Britain.']"
Finland,diplomatic relation,Norway,1,Q33,P530,Q20,What is the relationship between 'Finland' and 'Norway'?,'Finland' [neighbour of] 'Norway',['neighbour of'],diplomatic relation,"['True. Reason: Finland and Norway share a border, making them neighboring countries.']"
Herman Melville,occupation,essayist,1,Q4985,P106,Q11774202,What is the relationship between 'Herman Melville' and 'essayist'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Guinea,official language,Portuguese,0,Q1006,P37,Q5146,What is the relationship between 'Guinea' and 'Portuguese'?,'Guinea' [colonized by] 'Portuguese',['colonized by'],relationship is ambiguous,"['True. Reason: Guinea was colonized by the Portuguese during the Age of Exploration, specifically in the 15th century.']"
Al Jolson,place of death,"Washington, D.C.",0,Q128532,P20,Q61,"What is the relationship between 'Al Jolson' and 'Washington, D.C.'?","'Al Jolson' [residence] 'Washington, D.C.'",['residence'],relationship is ambiguous,"['False. Reason: Al Jolson, a popular singer and actor, was born in Lithuania and raised in the United States. He spent most of his career in the entertainment industry traveling for performances, and there is no known connection or indication that he resided in Washington, D.C.']"
M. Pokora,unmarried partner,Big Sean,0,Q380799,P451,Q367634,What is the relationship between 'M. Pokora' and 'Big Sean'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Robert Louis Stevenson,occupation,science fiction writer,0,Q1512,P106,Q18844224,What is the relationship between 'Robert Louis Stevenson' and 'science fiction writer'?,'Robert Louis Stevenson' [occupation] 'science fiction writer',['occupation'],relationship is ambiguous,"['False. Reason: Robert Louis Stevenson was not a science fiction writer; he was a Scottish novelist, poet, and travel writer best known for his works like ""Treasure Island"" and ""Strange Case of Dr Jekyll and Mr Hyde"".']"
George Santayana,"languages spoken, written, or signed",Spanish,1,Q237833,P1412,Q1321,What is the relationship between 'George Santayana' and 'Spanish'?,"'George Santayana' [languages spoken, written, or signed] 'Spanish'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: George Santayana was a Spanish philosopher, essayist, poet, and novelist, known for writing in English and Spanish. He was born in Spain and later became a professor in the United States, indicating proficiency in both English and Spanish languages.']"
Denis Johnson,place of birth,Paris,0,Q340016,P19,Q90,What is the relationship between 'Denis Johnson' and 'Paris'?,'Denis Johnson' [residence] 'Paris',['residence'],relationship is ambiguous,"['False. Reason: Denis Johnson, the American author, did not reside in Paris as his primary residence.']"
Konstantin Simonov,country of citizenship,Germany,0,Q44695,P27,Q183,What is the relationship between 'Konstantin Simonov' and 'Germany'?,'Konstantin Simonov' [diplomatic relation] 'Germany'.,['diplomatic relation'],relationship is ambiguous,"['False. Reason: Konstantin Simonov was a Soviet poet and writer, not a diplomatic figure. Therefore, it is unlikely that he had a diplomatic relationship with Germany.']"
Kurt Cobain,country of citizenship,United Kingdom,0,Q8446,P27,Q145,What is the relationship between 'Kurt Cobain' and 'United Kingdom'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Paula Abdul,country of citizenship,Taiwan,0,Q185465,P27,Q865,What is the relationship between 'Paula Abdul' and 'Taiwan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Bob Dylan,influenced by,György Ligeti,0,Q392,P737,Q154331,What is the relationship between 'Bob Dylan' and 'György Ligeti'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ciara,country of citizenship,France,0,Q203223,P27,Q142,What is the relationship between 'Ciara' and 'France'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Guinea-Bissau,diplomatic relation,Taiwan,0,Q1007,P530,Q865,What is the relationship between 'Guinea-Bissau' and 'Taiwan'?,'Guinea-Bissau' [diplomatic relation] 'Taiwan',['diplomatic relation'],relationship is ambiguous,['True. Reason: Guinea-Bissau and Taiwan both have diplomatic relations with each other. Taiwan is one of the few countries that has formal diplomatic relations with Guinea-Bissau.']
Rudyard Kipling,"languages spoken, written, or signed",English,1,Q34743,P1412,Q1860,What is the relationship between 'Rudyard Kipling' and 'English'?,"'Rudyard Kipling' [languages spoken, written, or signed] 'English'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Rudyard Kipling was an English writer who primarily wrote in English, so it is true that he spoke, wrote, or signed in English.']"
Jennifer Love Hewitt,religion,Eastern Orthodox Church,0,Q175104,P140,Q35032,What is the relationship between 'Jennifer Love Hewitt' and 'Eastern Orthodox Church'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Vanessa Williams,genre,rock music,1,Q202801,P136,Q11399,What is the relationship between 'Vanessa Williams' and 'rock music'?,Relationship is ambiguous,['relationship is ambiguous'],genre,['relationship is ambiguous']
Luxembourg,official language,Spanish,0,Q32,P37,Q1321,What is the relationship between 'Luxembourg' and 'Spanish'?,"'Luxembourg' [languages spoken, written, or signed] 'Spanish'","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Spanish is not one of the official languages of Luxembourg. The official languages of Luxembourg are Luxembourgish, French, and German.']"
Art Garfunkel,record label,EMI,0,Q4039,P264,Q183412,What is the relationship between 'Art Garfunkel' and 'EMI'?,'Art Garfunkel' [record label] 'EMI',['record label'],relationship is ambiguous,"['True. Reason: Art Garfunkel was signed to EMI as a solo artist, as well as during his time as part of the duo Simon & Garfunkel.']"
Melissa Auf der Maur,genre,soft rock,0,Q254510,P136,Q217191,What is the relationship between 'Melissa Auf der Maur' and 'soft rock'?,'Melissa Auf der Maur' [genre] 'soft rock',['genre'],relationship is ambiguous,"['False. Reason: Melissa Auf der Maur is known for her work in the alternative rock genre, not soft rock.']"
Trey Parker,occupation,film director,1,Q44414,P106,Q2526255,What is the relationship between 'Trey Parker' and 'film director'?,'Trey Parker' [occupation] 'film director',['occupation'],occupation,"['True. Reason: Trey Parker is one of the creators of the animated television show ""South Park"" and has directed several movies, so it is true that he is a film director.']"
Ayumi Hamasaki,occupation,lyricist,1,Q188111,P106,Q822146,What is the relationship between 'Ayumi Hamasaki' and 'lyricist'?,'Ayumi Hamasaki' [occupation] 'lyricist',['occupation'],occupation,"['False. Reason: Ayumi Hamasaki is primarily known as a Japanese singer, songwriter, and actress, rather than a lyricist. While she may have contributed to writing some of her songs, her main occupation is not lyricist.']"
George Soros,country of citizenship,Austria,0,Q12908,P27,Q40,What is the relationship between 'George Soros' and 'Austria'?,'George Soros' [country of citizenship] 'Austria',['country of citizenship'],relationship is ambiguous,"['False. Reason: George Soros is a Hungarian-American billionaire and philanthropist, and he was born in Hungary. While he does have ties to Austria (such as studying at the London School of Economics, which is located in the UK), he is not a citizen of Austria.']"
