head,relation,tail,prompt,response,pred_relation,true_relation,verification,pred_verification,pred_relation_2
Bruno Pereirinha,is affiliated to,Vitória S.C.,What is the relationship between 'Bruno Pereirinha' and 'Vitória S.C.'?,'Bruno Pereirinha' [plays for] 'Vitória S.C.',['plays for'],is affiliated to,"['False. Reason: Based on common knowledge, Bruno Pereirinha is not known to have played for Vitória S.C. He may have played for other teams, but not Vitória S.C.']",['false'],['plays for']
David Rosenbloom,edited,The Insider (film),What is the relationship between 'David Rosenbloom' and 'The Insider (film)'?,'David Rosenbloom' [acted in] 'The Insider (film)',['acted in'],edited,"['True. Reason: David Rosenbloom is credited for his role in the film ""The Insider,"" indicating that he acted in the movie.']",['true'],"['acted in', 'edited']"
Álvaro Negredo,has gender,male,What is the relationship between 'Álvaro Negredo' and 'male'?,'Álvaro Negredo' [has gender] 'male',['has gender'],has gender,"['True. Reason: Álvaro Negredo is a male Spanish former professional soccer player, and it is a common-sense fact that individuals have a gender, which can be male or female.']",['true'],"['has gender', 'has gender']"
Andrea Cocco,is affiliated to,U.C. AlbinoLeffe,What is the relationship between 'Andrea Cocco' and 'U.C. AlbinoLeffe'?,'Andrea Cocco' [plays for] 'U.C. AlbinoLeffe',['plays for'],is affiliated to,['False. Reason: Andrea Cocco does not play for U.C. AlbinoLeffe.'],['false'],['plays for']
Antoine Walker,has gender,male,What is the relationship between 'Antoine Walker' and 'male'?,'Antoine Walker' [has gender] 'male',['has gender'],has gender,"['True. Reason: Antoine Walker is a male human, and gender is typically associated with male or female categories.']",['true'],"['has gender', 'has gender']"
Sackie Doe,is affiliated to,Liberia Petroleum Refining Company Oilers,What is the relationship between 'Sackie Doe' and 'Liberia Petroleum Refining Company Oilers'?,'Sackie Doe' [plays for] 'Liberia Petroleum Refining Company Oilers',['plays for'],is affiliated to,"['False. Reason: Liberia Petroleum Refining Company Oilers is a company, not a sports team. It is not common for companies to have sports teams that participate in competitive sports.']",['false'],['plays for']
Lyle Odelein,is affiliated to,Moose Jaw Warriors,What is the relationship between 'Lyle Odelein' and 'Moose Jaw Warriors'?,'Lyle Odelein' [played for] 'Moose Jaw Warriors',['played for'],is affiliated to,"['False. Reason: Lyle Odelein is a former professional hockey player who played in the NHL, not for the Moose Jaw Warriors, which is a junior ice hockey team in the Western Hockey League.']",['false'],['played for']
Jon Ander López,plays for,Barakaldo CF,What is the relationship between 'Jon Ander López' and 'Barakaldo CF'?,'Jon Ander López' [plays for] 'Barakaldo CF',['plays for'],plays for,['False. Reason: The provided relationship is false according to common knowledge. Jon Ander López does not play for Barakaldo CF.'],['false'],['plays for']
The Peel Group,owns,Durham Tees Valley Airport,What is the relationship between 'The Peel Group' and 'Durham Tees Valley Airport'?,'The Peel Group' [owns] 'Durham Tees Valley Airport',['owns'],owns,"['False. Reason: The Peel Group does not own Durham Tees Valley Airport. The airport is actually owned by the Stobart Group, which acquired it in 2019.']",['false'],['owns']
Álvaro Arbeloa,is affiliated to,Real Zaragoza,What is the relationship between 'Álvaro Arbeloa' and 'Real Zaragoza'?,'Álvaro Arbeloa' [played for] 'Real Zaragoza'.,['played for'],is affiliated to,"['False. Reason: Álvaro Arbeloa never played for Real Zaragoza during his professional football career. He is mostly known for his spells at Real Madrid, Liverpool, and West Ham United.']",['false'],['played for']
Gilton Ribeiro,plays for,Joinville Esporte Clube,What is the relationship between 'Gilton Ribeiro' and 'Joinville Esporte Clube'?,'Gilton Ribeiro' [plays for] 'Joinville Esporte Clube',['plays for'],plays for,['False. Reason: Gilton Ribeiro does not play for Joinville Esporte Clube.'],['false'],['plays for']
Terence Tao,has won prize,Clay Research Award,What is the relationship between 'Terence Tao' and 'Clay Research Award'?,'Terence Tao' [has won prize] 'Clay Research Award',['has won prize'],has won prize,"['True. Reason: Terence Tao has won the Clay Research Award, which is a well-known fact in the mathematical community.']",['true'],"['has won prize', 'has won prize']"
Germán Alemanno,plays for,Querétaro F.C.,What is the relationship between 'Germán Alemanno' and 'Querétaro F.C.'?,'Germán Alemanno' [plays for] 'Querétaro F.C.'.,['plays for'],plays for,"['False. Reason: Germán Alemanno currently plays for Puebla F.C., not Querétaro F.C.']",['false'],['plays for']
Mike Pence,was born in,"Columbus, Indiana","What is the relationship between 'Mike Pence' and 'Columbus, Indiana'?","'Mike Pence' [is connected to] 'Columbus, Indiana'",['is connected to'],was born in,"['True. Reason: Mike Pence is known to have strong connections to Columbus, Indiana as he grew up there, represented the area in the U.S. House of Representatives, and served as Governor of Indiana.']",['true'],"['is connected to', 'is affiliated to']"
Victor Moses,is affiliated to,Crystal Palace F.C.,What is the relationship between 'Victor Moses' and 'Crystal Palace F.C.'?,'Victor Moses' [played for] 'Crystal Palace F.C.',['played for'],is affiliated to,"['True. Reason: Victor Moses did play for Crystal Palace F.C. earlier in his career before moving on to other clubs such as Wigan Athletic, Chelsea, and others.']",['true'],['played for']
Nizami Hajiyev,plays for,Azerbaijan national under 19 football team,What is the relationship between 'Nizami Hajiyev' and 'Azerbaijan national under 19 football team'?,'Nizami Hajiyev' [is affiliated to] 'Azerbaijan national under 19 football team',['is affiliated to'],plays for,"['False. Reason: Nizami Hajiyev is a person, and a national football team typically consists of players who represent a country on an international level. Therefore, individuals are usually members of a national team, rather than being affiliated with it.']",['false'],['is affiliated to']
Todd Elik,is affiliated to,St. Louis Blues,What is the relationship between 'Todd Elik' and 'St. Louis Blues'?,'Todd Elik' [played for] 'St. Louis Blues',['played for'],is affiliated to,['True. Reason: Todd Elik played for the St. Louis Blues in the National Hockey League (NHL) during his professional ice hockey career.'],['true'],['played for']
"Ryan Taylor (footballer, born 1984)",is affiliated to,Tranmere Rovers F.C.,"What is the relationship between 'Ryan Taylor (footballer, born 1984)' and 'Tranmere Rovers F.C.'?","'Ryan Taylor (footballer, born 1984)' [played for] 'Tranmere Rovers F.C.'",['played for'],is affiliated to,"['True. Reason: Ryan Taylor, the footballer born in 1984, played for Tranmere Rovers F.C. during his professional career.']",['true'],['played for']
Yale School of Medicine,is located in,"New Haven, Connecticut","What is the relationship between 'Yale School of Medicine' and 'New Haven, Connecticut'?","'Yale School of Medicine' [is located in] 'New Haven, Connecticut'",['is located in'],is located in,"['True. Reason: The Yale School of Medicine is indeed located in New Haven, Connecticut. This is a well-known fact and commonly documented in official sources.']",['true'],"['is located in', 'is located in']"
Pope John Paul II (TV miniseries),is located in,Germany,What is the relationship between 'Pope John Paul II (TV miniseries)' and 'Germany'?,'Pope John Paul II (TV miniseries)' [is connected to] 'Germany',['is connected to'],is located in,"['False. Reason: The TV miniseries ""Pope John Paul II"" may feature events related to Germany or have scenes set in Germany, but it does not have a direct inherent connection to the country itself.']",['false'],['is affiliated to']
Johnny Brooks,is affiliated to,Chelsea F.C.,What is the relationship between 'Johnny Brooks' and 'Chelsea F.C.'?,'Johnny Brooks' [played for] 'Chelsea F.C.',['played for'],is affiliated to,"['False. Reason: Based on common knowledge and sports facts, there is no record or information indicating that Johnny Brooks played for Chelsea F.C.']",['false'],['played for']
Tony English,is affiliated to,Halstead Town F.C.,What is the relationship between 'Tony English' and 'Halstead Town F.C.'?,'Tony English' [plays for] 'Halstead Town F.C.',['plays for'],is affiliated to,['False. Reason: There is no known public information or common knowledge suggesting that Tony English plays for Halstead Town F.C. It is possible that this relationship may exist in a specific dataset or context that is not widely recognized.'],['false'],['played for']
Lars Jacobsen,plays for,Hamburger SV,What is the relationship between 'Lars Jacobsen' and 'Hamburger SV'?,'Lars Jacobsen' [played for] 'Hamburger SV',['played for'],plays for,"['True. Reason: Lars Jacobsen played for Hamburger SV as a professional footballer, which is a well-known fact in the realm of sports.']",['true'],['played for']
Eindhoven Airport,is connected to,Madrid–Barajas Airport,What is the relationship between 'Eindhoven Airport' and 'Madrid–Barajas Airport'?,'Eindhoven Airport' [is connected to] 'Madrid–Barajas Airport',['is connected to'],is connected to,"['False. Reason: Eindhoven Airport and Madrid–Barajas Airport are both airports, but they are located in different cities and countries, so they are not directly connected to each other.']",['false'],['is connected to']
Agnaldo Cordeiro Pereira,plays for,Fluminense FC,What is the relationship between 'Agnaldo Cordeiro Pereira' and 'Fluminense FC'?,'Agnaldo Cordeiro Pereira' [plays for] 'Fluminense FC',['plays for'],plays for,['False. Reason: Agnaldo Cordeiro Pereira does not play for Fluminense FC.'],['false'],['plays for']
Peter Cosgrove,has won prize,Australian of the Year,What is the relationship between 'Peter Cosgrove' and 'Australian of the Year'?,'Peter Cosgrove' [won] 'Australian of the Year',['won'],has won prize,"['True. Reason: Peter Cosgrove won the Australian of the Year award in 2001, which is a well-known fact documented in various sources.']",['true'],['has won prize']
Darnell Mee,is affiliated to,Continental Basketball Association,What is the relationship between 'Darnell Mee' and 'Continental Basketball Association'?,'Darnell Mee' [played for] 'Continental Basketball Association',['played for'],is affiliated to,['False. Reason: Darnell Mee did not play for the Continental Basketball Association.'],['false'],['played for']
