head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Guinea,official language,Portuguese,0,Q1006,P37,Q5146,What is the relationship between 'Guinea' and 'Portuguese'?,"'Guinea' [country of citizenship] 'Portuguese'; 
Relationship is ambiguous","['country of citizenship', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Guinea is a country in Africa, while Portuguese is a language spoken predominantly in Portugal. The relationship ""country of citizenship"" does not make sense in this context because countries do not have citizenships, individuals do.', 'relationship is ambiguous']"
Al Jolson,place of death,"Washington, D.C.",0,Q128532,P20,Q61,"What is the relationship between 'Al Jolson' and 'Washington, D.C.'?","'Al Jolson' [residence] 'Washington, D.C.'.",['residence'],relationship is ambiguous,"['False. Reason: Al Jolson was primarily associated with living in California, specifically in Los Angeles. Washington, D.C. was not a known residence for him.']"
M. Pokora,unmarried partner,Big Sean,0,Q380799,P451,Q367634,What is the relationship between 'M. Pokora' and 'Big Sean'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Robert Louis Stevenson,occupation,science fiction writer,0,Q1512,P106,Q18844224,What is the relationship between 'Robert Louis Stevenson' and 'science fiction writer'?,'Robert Louis Stevenson' [genre] 'science fiction writer' ,['genre'],relationship is ambiguous,"['False. Reason: Robert Louis Stevenson is known for his works in genres such as adventure, historical fiction, and horror, but he is not typically associated with science fiction writing.']"
George Santayana,"languages spoken, written, or signed",Spanish,1,Q237833,P1412,Q1321,What is the relationship between 'George Santayana' and 'Spanish'?,"'George Santayana' [languages spoken, written, or signed] 'Spanish'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: George Santayana was a Spanish philosopher, essayist, poet, and novelist who was born in Spain and primarily wrote in the Spanish language.']"
Denis Johnson,place of birth,Paris,0,Q340016,P19,Q90,What is the relationship between 'Denis Johnson' and 'Paris'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Konstantin Simonov,country of citizenship,Germany,0,Q44695,P27,Q183,What is the relationship between 'Konstantin Simonov' and 'Germany'?,'Konstantin Simonov' [diplomatic relation] 'Germany',['diplomatic relation'],relationship is ambiguous,"['False. Reason: Konstantin Simonov was a prominent Soviet poet, not a diplomatic figure. Therefore, it is unlikely that he had a diplomatic relationship with Germany.']"
Kurt Cobain,country of citizenship,United Kingdom,0,Q8446,P27,Q145,What is the relationship between 'Kurt Cobain' and 'United Kingdom'?,"'Kurt Cobain' [visited or toured] 'United Kingdom'; 
'Kurt Cobain' [performed in] 'United Kingdom'; 
'Kurt Cobain' [influenced by] 'United Kingdom'; 
'Kurt Cobain' [genre] 'United Kingdom'; 
'Kurt Cobain' [record label] 'United Kingdom'; 
Relationship is ambiguous","['visited or toured', 'performed in', 'influenced by', 'genre', 'record label', 'relationship is ambiguous']",relationship is ambiguous,"['True. Reason: Kurt Cobain, as a musician and member of the band Nirvana, toured the United Kingdom multiple times during his career.', 'False. Reason: Kurt Cobain was an American musician and the lead singer of the band Nirvana, which was based in the United States. While Nirvana did perform in the United Kingdom during their career, it would not be accurate to specifically state that Kurt Cobain performed in the United Kingdom, as the focus is typically on the band as a whole rather than individual members.', 'False. Reason: Kurt Cobain was a musician from the United States and was not influenced by the country of the United Kingdom.', 'False. Reason: Kurt Cobain is an American musician, not from the United Kingdom.', 'False. Reason: Kurt Cobain was an American musician associated with the band Nirvana, and he was not directly related to the United Kingdom in terms of his record label or career.', 'relationship is ambiguous']"
Paula Abdul,country of citizenship,Taiwan,0,Q185465,P27,Q865,What is the relationship between 'Paula Abdul' and 'Taiwan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Bob Dylan,influenced by,György Ligeti,0,Q392,P737,Q154331,What is the relationship between 'Bob Dylan' and 'György Ligeti'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ciara,country of citizenship,France,0,Q203223,P27,Q142,What is the relationship between 'Ciara' and 'France'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Guinea-Bissau,diplomatic relation,Taiwan,0,Q1007,P530,Q865,What is the relationship between 'Guinea-Bissau' and 'Taiwan'?,'Guinea-Bissau' [country] 'Taiwan'; 'Guinea-Bissau' [diplomatic relation] 'Taiwan'; 'Guinea-Bissau' [country of citizenship] 'Taiwan',"['country', 'diplomatic relation', 'country of citizenship']",relationship is ambiguous,"['False. Reason: Guinea-Bissau and Taiwan are two distinct countries located in different regions of the world with no direct geopolitical relationship.', 'False. Reason: Guinea-Bissau does not officially recognize Taiwan as a separate sovereign state due to the One-China policy.', 'False. Reason: Guinea-Bissau is not a country of citizenship of Taiwan.']"
Rudyard Kipling,"languages spoken, written, or signed",English,1,Q34743,P1412,Q1860,What is the relationship between 'Rudyard Kipling' and 'English'?,"'Rudyard Kipling' [languages spoken, written, or signed] 'English'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Rudyard Kipling was an English author and poet who wrote in English, indicating that he spoke, wrote, or signed in English.']"
Jennifer Love Hewitt,religion,Eastern Orthodox Church,0,Q175104,P140,Q35032,What is the relationship between 'Jennifer Love Hewitt' and 'Eastern Orthodox Church'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Vanessa Williams,genre,rock music,1,Q202801,P136,Q11399,What is the relationship between 'Vanessa Williams' and 'rock music'?,Relationship is ambiguous,['relationship is ambiguous'],genre,['relationship is ambiguous']
Luxembourg,official language,Spanish,0,Q32,P37,Q1321,What is the relationship between 'Luxembourg' and 'Spanish'?,"Luxembourg [languages spoken, written, or signed] Spanish","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Spanish is not one of the official languages of Luxembourg. The official languages of Luxembourg are Luxembourgish, French, and German.']"
Art Garfunkel,record label,EMI,0,Q4039,P264,Q183412,What is the relationship between 'Art Garfunkel' and 'EMI'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Melissa Auf der Maur,genre,soft rock,0,Q254510,P136,Q217191,What is the relationship between 'Melissa Auf der Maur' and 'soft rock'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Trey Parker,occupation,film director,1,Q44414,P106,Q2526255,What is the relationship between 'Trey Parker' and 'film director'?,'Trey Parker' [occupation] 'film director',['occupation'],occupation,"['True. Reason: Trey Parker is known for being a film director, particularly for his work on animated films like ""South Park: Bigger, Longer & Uncut"" and ""Team America: World Police"".']"
Ayumi Hamasaki,occupation,lyricist,1,Q188111,P106,Q822146,What is the relationship between 'Ayumi Hamasaki' and 'lyricist'?,'Ayumi Hamasaki' [occupation] 'lyricist',['occupation'],occupation,"['False. Reason: Ayumi Hamasaki is a Japanese singer, not a lyricist. While she may sometimes write her own lyrics, her primary occupation is as a singer and songwriter.']"
George Soros,country of citizenship,Austria,0,Q12908,P27,Q40,What is the relationship between 'George Soros' and 'Austria'?,'George Soros' [country of citizenship] 'Austria',['country of citizenship'],relationship is ambiguous,['False. Reason: George Soros was born in Hungary and later became a naturalized citizen of the United States. He does not have citizenship in Austria.']
William S. Burroughs,influenced by,Jean-Paul Sartre,1,Q188176,P737,Q9364,What is the relationship between 'William S. Burroughs' and 'Jean-Paul Sartre'?,Relationship is ambiguous,['relationship is ambiguous'],influenced by,['relationship is ambiguous']
Ireland,diplomatic relation,Romania,1,Q27,P530,Q218,What is the relationship between 'Ireland' and 'Romania'?,"'Ireland' [diplomatic relation] 'Romania'; 
Relationship is ambiguous.","['diplomatic relation', 'relationship is ambiguous']",diplomatic relation,"['False. Reason: Diplomatic relations typically exist between countries, not between one country (Ireland) and another entity (Romania).', 'relationship is ambiguous']"
Buffy Sainte-Marie,genre,contemporary folk music,1,Q467027,P136,Q43343,What is the relationship between 'Buffy Sainte-Marie' and 'contemporary folk music'?,'Buffy Sainte-Marie' [genre] 'contemporary folk music',['genre'],genre,['True. Reason: Buffy Sainte-Marie is a known artist in the genre of contemporary folk music.']
Paul Anka,genre,traditional pop music,0,Q216563,P136,Q1196752,What is the relationship between 'Paul Anka' and 'traditional pop music'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Charles Baudelaire,influenced by,Georg Wilhelm Friedrich Hegel,0,Q501,P737,Q9235,What is the relationship between 'Charles Baudelaire' and 'Georg Wilhelm Friedrich Hegel'?,'Charles Baudelaire' [influenced by] 'Georg Wilhelm Friedrich Hegel'; 'Charles Baudelaire' [philosopher influenced by] 'Georg Wilhelm Friedrich Hegel',"['influenced by', 'philosopher influenced by']",relationship is ambiguous,"['False. Reason: Charles Baudelaire was a French poet who was more known for his influence by Edgar Allan Poe and the Symbolist movement, rather than by the German philosopher Georg Wilhelm Friedrich Hegel.', 'False. Reason: Charles Baudelaire was a French poet who is known for his contributions to literature, while Georg Wilhelm Friedrich Hegel was a German philosopher who lived in the 18th and 19th centuries. They belonged to different fields and did not have a direct relationship where Baudelaire was influenced by Hegel.']"
Martin Buber,educated at,Ludwig Maximilian University of Munich,0,Q84423,P69,Q55044,What is the relationship between 'Martin Buber' and 'Ludwig Maximilian University of Munich'?,'Martin Buber' [educated at] 'Ludwig Maximilian University of Munich',['educated at'],relationship is ambiguous,"['False. Reason: Martin Buber was educated at the University of Vienna, not Ludwig Maximilian University of Munich.']"
William S. Burroughs,influenced by,Robert Louis Stevenson,0,Q188176,P737,Q1512,What is the relationship between 'William S. Burroughs' and 'Robert Louis Stevenson'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
