head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Ayumi Hamasaki,occupation,lyricist,1,Q188111,P106,Q822146,What is the relationship between 'Ayumi Hamasaki' and 'lyricist'?,Ayumi Hamasaki [occupation] lyricist,['occupation'],occupation,"['False. Reason: Ayumi Hamasaki is known primarily as a Japanese singer, songwriter, and actress. While she has written lyrics for some of her songs, her primary occupation is not a lyricist.']"
George Soros,country of citizenship,Austria,0,Q12908,P27,Q40,What is the relationship between 'George Soros' and 'Austria'?,George Soros [country of citizenship] Austria,['country of citizenship'],relationship is ambiguous,['False. Reason: George Soros is not a citizen of Austria. He was born in Hungary and later became a citizen of the United States.']
William S. Burroughs,influenced by,Jean-Paul Sartre,1,Q188176,P737,Q9364,What is the relationship between 'William S. Burroughs' and 'Jean-Paul Sartre'?,Relationship is ambiguous.,['relationship is ambiguous'],influenced by,['relationship is ambiguous']
Ireland,diplomatic relation,Romania,1,Q27,P530,Q218,What is the relationship between 'Ireland' and 'Romania'?,Relationship is ambiguous.,['relationship is ambiguous'],diplomatic relation,['relationship is ambiguous']
Buffy Sainte-Marie,genre,contemporary folk music,1,Q467027,P136,Q43343,What is the relationship between 'Buffy Sainte-Marie' and 'contemporary folk music'?,Buffy Sainte-Marie [genre] contemporary folk music.,['genre'],genre,"['True. Reason: Buffy Sainte-Marie is a Canadian singer-songwriter known for her work in contemporary folk music, so the relationship between Buffy Sainte-Marie and contemporary folk music is true based on common knowledge.']"
Paul Anka,genre,traditional pop music,0,Q216563,P136,Q1196752,What is the relationship between 'Paul Anka' and 'traditional pop music'?,Paul Anka [genre] traditional pop music,['genre'],relationship is ambiguous,"['True. Reason: Paul Anka is known for his contributions to traditional pop music, so the relationship between Paul Anka and the genre of traditional pop music is true.']"
Charles Baudelaire,influenced by,Georg Wilhelm Friedrich Hegel,0,Q501,P737,Q9235,What is the relationship between 'Charles Baudelaire' and 'Georg Wilhelm Friedrich Hegel'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Martin Buber,educated at,Ludwig Maximilian University of Munich,0,Q84423,P69,Q55044,What is the relationship between 'Martin Buber' and 'Ludwig Maximilian University of Munich'?,Martin Buber [educated at] Ludwig Maximilian University of Munich.,['educated at'],relationship is ambiguous,['True. Reason: Martin Buber was a famous Jewish philosopher and theologian who indeed studied at Ludwig Maximilian University of Munich where he completed his doctoral dissertation in 1904.']
William S. Burroughs,influenced by,Robert Louis Stevenson,0,Q188176,P737,Q1512,What is the relationship between 'William S. Burroughs' and 'Robert Louis Stevenson'?,William S. Burroughs [influenced by] Robert Louis Stevenson.,['influenced by'],relationship is ambiguous,"['False. Reason: William S. Burroughs was not influenced by Robert Louis Stevenson as they were from different literary periods and genres. William S. Burroughs was known for his works in the Beat Generation movement and was influenced by other writers from that era, whereas Robert Louis Stevenson was a 19th-century Scottish novelist known for works such as ""Treasure Island"" and ""Strange Case of Dr Jekyll and Mr Hyde"".']"
Burundi,continent,Africa,1,Q967,P30,Q15,What is the relationship between 'Burundi' and 'Africa'?,Burundi [country] Africa,['country'],continent,['True. Reason: Burundi is a country located in the continent of Africa.']
Seth MacFarlane,occupation,actor,1,Q188492,P106,Q33999,What is the relationship between 'Seth MacFarlane' and 'actor'?,Seth MacFarlane [occupation] actor,['occupation'],occupation,"['True. Reason: Seth MacFarlane is known for his work as an actor in addition to being a writer, producer, and singer.']"
Thomas Mann,occupation,essayist,1,Q37030,P106,Q11774202,What is the relationship between 'Thomas Mann' and 'essayist'?,Thomas Mann [occupation] essayist,['occupation'],occupation,"['True. Reason: Thomas Mann was a famous German author who wrote novels, short stories, and essays. He is well known for his essays, so it is accurate to say that his occupation was an essayist.']"
Austria,diplomatic relation,Moldova,1,Q40,P530,Q217,What is the relationship between 'Austria' and 'Moldova'?,Austria [country] Moldova.,['country'],diplomatic relation,['False. Reason: Austria is not adjacent to Moldova.']
Ronny Cox,country of citizenship,Soviet Union,0,Q39989,P27,Q15180,What is the relationship between 'Ronny Cox' and 'Soviet Union'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Romania,diplomatic relation,Australia,1,Q218,P530,Q408,What is the relationship between 'Romania' and 'Australia'?,Relationship is ambiguous.,['relationship is ambiguous'],diplomatic relation,['relationship is ambiguous']
Manfred Eigen,educated at,University of Jena,0,Q76600,P69,Q154561,What is the relationship between 'Manfred Eigen' and 'University of Jena'?,Manfred Eigen [educated at] University of Jena,['educated at'],relationship is ambiguous,"['False. Reason: Manfred Eigen was actually educated at the University of Göttingen, not the University of Jena.']"
Alicia Keys,record label,Interscope Records,0,Q121507,P264,Q231694,What is the relationship between 'Alicia Keys' and 'Interscope Records'?,Alicia Keys [record label] Interscope Records,['record label'],relationship is ambiguous,"['False. Reason: Alicia Keys is signed to RCA Records, not Interscope Records.']"
Andy Griffith,country of citizenship,Austria-Hungary,0,Q312252,P27,Q28513,What is the relationship between 'Andy Griffith' and 'Austria-Hungary'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Rainer Werner Fassbinder,"languages spoken, written, or signed",English,1,Q44426,P1412,Q1860,What is the relationship between 'Rainer Werner Fassbinder' and 'English'?,"Rainer Werner Fassbinder [languages spoken, written, or signed] English.","['languages spoken, written, or signed']","languages spoken, written, or signed","['False. Reason: Rainer Werner Fassbinder was a German filmmaker who primarily spoke German. While he may have had some proficiency in English, it was not a language he was known for speaking, writing, or signing.']"
Sergey Kuryokhin,occupation,singer-songwriter,0,Q118233,P106,Q488205,What is the relationship between 'Sergey Kuryokhin' and 'singer-songwriter'?,Sergey Kuryokhin [occupation] singer-songwriter,['occupation'],relationship is ambiguous,"['False. Reason: Sergey Kuryokhin was primarily known as a musician, composer, and avant-garde performer, rather than a singer-songwriter.']"
David Foster,instrument,piano,1,Q77112,P1303,Q5994,What is the relationship between 'David Foster' and 'piano'?,David Foster [instrument] piano,['instrument'],instrument,['True. Reason: David Foster is a renowned musician and composer who is known for his proficiency in playing the piano.']
Erykah Badu,instrument,guitar,1,Q223875,P1303,Q6607,What is the relationship between 'Erykah Badu' and 'guitar'?,Erykah Badu [instrument] guitar,['instrument'],instrument,"['False. Reason: Erykah Badu is known for her singing abilities, not for playing the guitar.']"
Donny Osmond,genre,synth-pop,0,Q386053,P136,Q1298934,What is the relationship between 'Donny Osmond' and 'synth-pop'?,Donny Osmond [genre] synth-pop,['genre'],relationship is ambiguous,['False. Reason: Donny Osmond is not primarily associated with synth-pop genre; he is known for his work in pop and adult contemporary genres.']
Denmark,diplomatic relation,Estonia,1,Q35,P530,Q191,What is the relationship between 'Denmark' and 'Estonia'?,Denmark [neighboring country] Estonia.,['neighboring country'],diplomatic relation,"['False. Reason: Denmark does not border Estonia geographically, as Germany and Sweden are the countries that actually border Denmark.']"
Kinky Friedman,member of political party,Republican Party,1,Q1281738,P102,Q29468,What is the relationship between 'Kinky Friedman' and 'Republican Party'?,Kinky Friedman [member of political party] Republican Party,['member of political party'],member of political party,"['True. Reason: Kinky Friedman is known to be a member of the Republican Party, as he ran for office as a Republican candidate in the past.']"
Julia Volkova,religion,Christianity,0,Q228832,P140,Q5043,What is the relationship between 'Julia Volkova' and 'Christianity'?,Julia Volkova [religion] Christianity,['religion'],relationship is ambiguous,"['False. Reason: Julia Volkova is a member of the Russian girl group t.A.T.u. and publicly identified as being of the Russian Orthodox faith, not Christianity.']"
Enrique Iglesias,country of citizenship,Australia,0,Q47122,P27,Q408,What is the relationship between 'Enrique Iglesias' and 'Australia'?,Enrique Iglesias [residence] Australia,['residence'],relationship is ambiguous,"['False. Reason: Enrique Iglesias is a Spanish singer, and there is no known connection or information suggesting that he resides in Australia.']"
Ronny Cox,country of citizenship,Germany,0,Q39989,P27,Q183,What is the relationship between 'Ronny Cox' and 'Germany'?,Ronny Cox [country of citizenship] Germany,['country of citizenship'],relationship is ambiguous,"['False. Reason: Ronny Cox is an American actor, so he is not a citizen of Germany.']"
Euclides da Cunha,occupation,politician,0,Q470334,P106,Q82955,What is the relationship between 'Euclides da Cunha' and 'politician'?,Euclides da Cunha [occupation] politician,['occupation'],relationship is ambiguous,"['False. Reason: Euclides da Cunha was a Brazilian writer and sociologist, not a politician.']"
Peter Tork,place of birth,Detroit,0,Q597433,P19,Q12439,What is the relationship between 'Peter Tork' and 'Detroit'?,Peter Tork [place of birth] Detroit,['place of birth'],relationship is ambiguous,"['False. Reason: Peter Tork, a member of The Monkees, was born in Washington, D.C., not Detroit.']"
Donovan,instrument,harmonica,1,Q317427,P1303,Q51290,What is the relationship between 'Donovan' and 'harmonica'?,Donovan [instrument] harmonica,['instrument'],instrument,['False. Reason: Donovan is a singer-songwriter and not known specifically for playing the harmonica.']
Nazi Germany,official language,Arabic,0,Q7318,P37,Q13955,What is the relationship between 'Nazi Germany' and 'Arabic'?,"Nazi Germany [languages spoken, written, or signed] Arabic","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Nazi Germany primarily spoke German as their official language. Arabic was not a common language spoken, written, or signed in Nazi Germany.']"
Cher,occupation,film actor,1,Q12003,P106,Q10800557,What is the relationship between 'Cher' and 'film actor'?,Cher [occupation] film actor,['occupation'],occupation,"['True. Reason: Cher is known for being a film actor in addition to her career in music, so the relationship between Cher and the occupation of being a film actor is true.']"
